baseline.a,from,to,t,p,lower,upper,t2,from_ordered
60,Death,INT,5.7,0,0,0,65.7,NA
60,Healthy,CMD,5.7,0.4696,0.42829249999999996,0.4933125,65.7,Otherwise healthy
60,INT,CMD,5.7,0,0,0,65.7,INT
60,CMD,CMD,5.7,0.7378,0.7104925000000001,0.770015,65.7,CMD
60,INT->CMD,CMD,5.7,0,0,0,65.7,INT->CMD
60,CMD->INT,CMD,5.7,0,0,0,65.7,CMD -> INT
60,CVE,CMD,5.7,0,0,0,65.7,NA
60,Death,CMD,5.7,0,0,0,65.7,NA
60,Healthy,INT->CMD,5.7,0.0361,0.020887500000000003,0.0476,65.7,Otherwise healthy
60,INT,INT->CMD,5.7,0.5764,0.33730499999999997,0.6385449999999999,65.7,INT
60,CMD,INT->CMD,5.7,0,0,0,65.7,CMD
60,INT->CMD,INT->CMD,5.7,0.8828,0.80306,0.9136075,65.7,INT->CMD
60,CMD->INT,INT->CMD,5.7,0,0,0,65.7,CMD -> INT
60,CVE,INT->CMD,5.7,0,0,0,65.7,NA
60,Death,INT->CMD,5.7,0,0,0,65.7,NA
60,Healthy,CMD->INT,5.7,0.0531,0.046892500000000004,0.068405,65.7,Otherwise healthy
60,INT,CMD->INT,5.7,0,0,0,65.7,INT
60,CMD,CMD->INT,5.7,0.1574,0.1368875,0.18660249999999998,65.7,CMD
60,INT->CMD,CMD->INT,5.7,0,0,0,65.7,INT->CMD
60,CMD->INT,CMD->INT,5.7,0.8655,0.815295,0.9055449999999999,65.7,CMD -> INT
60,CVE,CMD->INT,5.7,0,0,0,65.7,NA
60,Death,CMD->INT,5.7,0,0,0,65.7,NA
60,Healthy,CVE,5.7,0.059,0.04929,0.0694025,65.7,Otherwise healthy
60,INT,CVE,5.7,0.0893,0.05818000000000001,0.12953749999999997,65.7,INT
60,CMD,CVE,5.7,0.0981,0.075785,0.10770749999999998,65.7,CMD
60,INT->CMD,CVE,5.7,0.1018,0.06807500000000001,0.15766749999999993,65.7,INT->CMD
60,CMD->INT,CVE,5.7,0.1213,0.08266500000000002,0.16791499999999998,65.7,CMD -> INT
60,CVE,CVE,5.7,1,1,1,65.7,NA
60,Death,CVE,5.7,0,0,0,65.7,NA
60,Healthy,Death,5.7,0.0075,0.003697500000000001,0.020302499999999994,65.7,Otherwise healthy
60,INT,Death,5.7,0.0098,0.0035,0.04570749999999999,65.7,INT
60,CMD,Death,5.7,0.0067,0.003097500000000001,0.013604999999999994,65.7,CMD
60,INT->CMD,Death,5.7,0.0154,0.005097500000000001,0.07451249999999998,65.7,INT->CMD
60,CMD->INT,Death,5.7,0.0132,0.004597500000000001,0.03644749999999995,65.7,CMD -> INT
60,CVE,Death,5.7,0,0,0,65.7,NA
60,Death,Death,5.7,1,1,1,65.7,NA
60,Healthy,Healthy,5.800000000000001,0.3192,0.29,0.35591249999999997,65.8,Otherwise healthy
60,INT,Healthy,5.800000000000001,0,0,0,65.8,INT
60,CMD,Healthy,5.800000000000001,0,0,0,65.8,CMD
60,INT->CMD,Healthy,5.800000000000001,0,0,0,65.8,INT->CMD
60,CMD->INT,Healthy,5.800000000000001,0,0,0,65.8,CMD -> INT
60,CVE,Healthy,5.800000000000001,0,0,0,65.8,NA
60,Death,Healthy,5.800000000000001,0,0,0,65.8,NA
60,Healthy,INT,5.800000000000001,0.0484,0.036687500000000005,0.06911499999999998,65.8,Otherwise healthy
60,INT,INT,5.800000000000001,0.318,0.24933250000000007,0.5806125,65.8,INT
60,CMD,INT,5.800000000000001,0,0,0,65.8,CMD
60,INT->CMD,INT,5.800000000000001,0,0,0,65.8,INT->CMD
60,CMD->INT,INT,5.800000000000001,0,0,0,65.8,CMD -> INT
60,CVE,INT,5.800000000000001,0,0,0,65.8,NA
60,Death,INT,5.800000000000001,0,0,0,65.8,NA
60,Healthy,CMD,5.800000000000001,0.4724,0.431585,0.49590249999999997,65.8,Otherwise healthy
60,INT,CMD,5.800000000000001,0,0,0,65.8,INT
60,CMD,CMD,5.800000000000001,0.7342,0.707,0.767205,65.8,CMD
60,INT->CMD,CMD,5.800000000000001,0,0,0,65.8,INT->CMD
60,CMD->INT,CMD,5.800000000000001,0,0,0,65.8,CMD -> INT
60,CVE,CMD,5.800000000000001,0,0,0,65.8,NA
60,Death,CMD,5.800000000000001,0,0,0,65.8,NA
60,Healthy,INT->CMD,5.800000000000001,0.0372,0.021287500000000004,0.048304999999999994,65.8,Otherwise healthy
60,INT,INT->CMD,5.800000000000001,0.5812,0.3393625,0.644415,65.8,INT
60,CMD,INT->CMD,5.800000000000001,0,0,0,65.8,CMD
60,INT->CMD,INT->CMD,5.800000000000001,0.8801,0.8006475000000001,0.9108375,65.8,INT->CMD
60,CMD->INT,INT->CMD,5.800000000000001,0,0,0,65.8,CMD -> INT
60,CVE,INT->CMD,5.800000000000001,0,0,0,65.8,NA
60,Death,INT->CMD,5.800000000000001,0,0,0,65.8,NA
60,Healthy,CMD->INT,5.800000000000001,0.0546,0.048197500000000004,0.0703025,65.8,Otherwise healthy
60,INT,CMD->INT,5.800000000000001,0,0,0,65.8,INT
60,CMD,CMD->INT,5.800000000000001,0.159,0.1383875,0.18800499999999998,65.8,CMD
60,INT->CMD,CMD->INT,5.800000000000001,0,0,0,65.8,INT->CMD
60,CMD->INT,CMD->INT,5.800000000000001,0.8628,0.8121750000000001,0.9038474999999999,65.8,CMD -> INT
60,CVE,CMD->INT,5.800000000000001,0,0,0,65.8,NA
60,Death,CMD->INT,5.800000000000001,0,0,0,65.8,NA
60,Healthy,CVE,5.800000000000001,0.0606,0.050397500000000005,0.07071249999999998,65.8,Otherwise healthy
60,INT,CVE,5.800000000000001,0.0908,0.059390000000000005,0.132815,65.8,INT
60,CMD,CVE,5.800000000000001,0.0999,0.076895,0.10970999999999999,65.8,CMD
60,INT->CMD,CVE,5.800000000000001,0.1041,0.06997750000000001,0.16024249999999998,65.8,INT->CMD
60,CMD->INT,CVE,5.800000000000001,0.1238,0.08397250000000002,0.17122249999999994,65.8,CMD -> INT
60,CVE,CVE,5.800000000000001,1,1,1,65.8,NA
60,Death,CVE,5.800000000000001,0,0,0,65.8,NA
60,Healthy,Death,5.800000000000001,0.0076,0.003797500000000001,0.0207025,65.8,Otherwise healthy
60,INT,Death,5.800000000000001,0.01,0.0035975000000000004,0.046319999999999986,65.8,INT
60,CMD,Death,5.800000000000001,0.0069,0.0031,0.014004999999999995,65.8,CMD
60,INT->CMD,Death,5.800000000000001,0.0158,0.005097500000000001,0.07511499999999999,65.8,INT->CMD
60,CMD->INT,Death,5.800000000000001,0.0134,0.004990000000000003,0.03742999999999997,65.8,CMD -> INT
60,CVE,Death,5.800000000000001,0,0,0,65.8,NA
60,Death,Death,5.800000000000001,1,1,1,65.8,NA
60,Healthy,Healthy,5.9,0.3117,0.282895,0.3486225,65.9,Otherwise healthy
60,INT,Healthy,5.9,0,0,0,65.9,INT
60,CMD,Healthy,5.9,0,0,0,65.9,CMD
60,INT->CMD,Healthy,5.9,0,0,0,65.9,INT->CMD
60,CMD->INT,Healthy,5.9,0,0,0,65.9,CMD -> INT
60,CVE,Healthy,5.9,0,0,0,65.9,NA
60,Death,Healthy,5.9,0,0,0,65.9,NA
60,Healthy,INT,5.9,0.0485,0.0364,0.06872249999999998,65.9,Otherwise healthy
60,INT,INT,5.9,0.3113,0.24274000000000007,0.5759125,65.9,INT
60,CMD,INT,5.9,0,0,0,65.9,CMD
60,INT->CMD,INT,5.9,0,0,0,65.9,INT->CMD
60,CMD->INT,INT,5.9,0,0,0,65.9,CMD -> INT
60,CVE,INT,5.9,0,0,0,65.9,NA
60,Death,INT,5.9,0,0,0,65.9,NA
60,Healthy,CMD,5.9,0.4763,0.434475,0.5002025,65.9,Otherwise healthy
60,INT,CMD,5.9,0,0,0,65.9,INT
60,CMD,CMD,5.9,0.7312,0.7036899999999999,0.76342,65.9,CMD
60,INT->CMD,CMD,5.9,0,0,0,65.9,INT->CMD
60,CMD->INT,CMD,5.9,0,0,0,65.9,CMD -> INT
60,CVE,CMD,5.9,0,0,0,65.9,NA
60,Death,CMD,5.9,0,0,0,65.9,NA
60,Healthy,INT->CMD,5.9,0.0383,0.0212,0.0494,65.9,Otherwise healthy
60,INT,INT->CMD,5.9,0.5858,0.342385,0.6482549999999999,65.9,INT
60,CMD,INT->CMD,5.9,0,0,0,65.9,CMD
60,INT->CMD,INT->CMD,5.9,0.8779,0.7973750000000001,0.9096224999999999,65.9,INT->CMD
60,CMD->INT,INT->CMD,5.9,0,0,0,65.9,CMD -> INT
60,CVE,INT->CMD,5.9,0,0,0,65.9,NA
60,Death,INT->CMD,5.9,0,0,0,65.9,NA
60,Healthy,CMD->INT,5.9,0.0554,0.0495,0.072,65.9,Otherwise healthy
60,INT,CMD->INT,5.9,0,0,0,65.9,INT
60,CMD,CMD->INT,5.9,0.1604,0.1399575,0.1902,65.9,CMD
60,INT->CMD,CMD->INT,5.9,0,0,0,65.9,INT->CMD
60,CMD->INT,CMD->INT,5.9,0.8608,0.8084875,0.9017699999999998,65.9,CMD -> INT
60,CVE,CMD->INT,5.9,0,0,0,65.9,NA
60,Death,CMD->INT,5.9,0,0,0,65.9,NA
60,Healthy,CVE,5.9,0.0622,0.0516,0.0723025,65.9,Otherwise healthy
60,INT,CVE,5.9,0.0928,0.0604925,0.13540249999999998,65.9,INT
60,CMD,CVE,5.9,0.1013,0.07829749999999999,0.11191499999999999,65.9,CMD
60,INT->CMD,CVE,5.9,0.1061,0.07139,0.164205,65.9,INT->CMD
60,CMD->INT,CVE,5.9,0.1254,0.08547250000000002,0.17432749999999997,65.9,CMD -> INT
60,CVE,CVE,5.9,1,1,1,65.9,NA
60,Death,CVE,5.9,0,0,0,65.9,NA
60,Healthy,Death,5.9,0.0076,0.0039,0.0212025,65.9,Otherwise healthy
60,INT,Death,5.9,0.0101,0.003697500000000001,0.04683249999999997,65.9,INT
60,CMD,Death,5.9,0.0071,0.0032950000000000015,0.014402499999999997,65.9,CMD
60,INT->CMD,Death,5.9,0.016,0.0051,0.07572499999999997,65.9,INT->CMD
60,CMD->INT,Death,5.9,0.0138,0.004997500000000001,0.03801999999999998,65.9,CMD -> INT
60,CVE,Death,5.9,0,0,0,65.9,NA
60,Death,Death,5.9,1,1,1,65.9,NA
60,Healthy,Healthy,6,0.3039,0.2757675,0.34112,66,Otherwise healthy
60,INT,Healthy,6,0,0,0,66,INT
60,CMD,Healthy,6,0,0,0,66,CMD
60,INT->CMD,Healthy,6,0,0,0,66,INT->CMD
60,CMD->INT,Healthy,6,0,0,0,66,CMD -> INT
60,CVE,Healthy,6,0,0,0,66,NA
60,Death,Healthy,6,0,0,0,66,NA
60,Healthy,INT,6,0.048,0.036195000000000005,0.06862249999999998,66,Otherwise healthy
60,INT,INT,6,0.3044,0.23711750000000006,0.5720099999999999,66,INT
60,CMD,INT,6,0,0,0,66,CMD
60,INT->CMD,INT,6,0,0,0,66,INT->CMD
60,CMD->INT,INT,6,0,0,0,66,CMD -> INT
60,CVE,INT,6,0,0,0,66,NA
60,Death,INT,6,0,0,0,66,NA
60,Healthy,CMD,6,0.4806,0.43739000000000006,0.5029075000000001,66,Otherwise healthy
60,INT,CMD,6,0,0,0,66,INT
60,CMD,CMD,6,0.7275,0.699695,0.7606,66,CMD
60,INT->CMD,CMD,6,0,0,0,66,INT->CMD
60,CMD->INT,CMD,6,0,0,0,66,CMD -> INT
60,CVE,CMD,6,0,0,0,66,NA
60,Death,CMD,6,0,0,0,66,NA
60,Healthy,INT->CMD,6,0.039,0.0213975,0.05010749999999999,66,Otherwise healthy
60,INT,INT->CMD,6,0.5902,0.34508,0.6525499999999999,66,INT
60,CMD,INT->CMD,6,0,0,0,66,CMD
60,INT->CMD,INT->CMD,6,0.8754,0.794095,0.9080225,66,INT->CMD
60,CMD->INT,INT->CMD,6,0,0,0,66,CMD -> INT
60,CVE,INT->CMD,6,0,0,0,66,NA
60,Death,INT->CMD,6,0,0,0,66,NA
60,Healthy,CMD->INT,6,0.0574,0.050595,0.0741025,66,Otherwise healthy
60,INT,CMD->INT,6,0,0,0,66,INT
60,CMD,CMD->INT,6,0.1632,0.141665,0.19192749999999997,66,CMD
60,INT->CMD,CMD->INT,6,0,0,0,66,INT->CMD
60,CMD->INT,CMD->INT,6,0.8584,0.8045950000000001,0.900075,66,CMD -> INT
60,CVE,CMD->INT,6,0,0,0,66,NA
60,Death,CMD->INT,6,0,0,0,66,NA
60,Healthy,CVE,6,0.0633,0.052790000000000004,0.073805,66,Otherwise healthy
60,INT,CVE,6,0.0946,0.061697499999999995,0.13672249999999997,66,INT
60,CMD,CVE,6,0.1021,0.079795,0.11391499999999999,66,CMD
60,INT->CMD,CVE,6,0.1084,0.07308500000000001,0.1663275,66,INT->CMD
60,CMD->INT,CVE,6,0.1274,0.0870625,0.17741249999999997,66,CMD -> INT
60,CVE,CVE,6,1,1,1,66,NA
60,Death,CVE,6,0,0,0,66,NA
60,Healthy,Death,6,0.0078,0.003997500000000001,0.021604999999999996,66,Otherwise healthy
60,INT,Death,6,0.0108,0.003797500000000001,0.04695499999999995,66,INT
60,CMD,Death,6,0.0072,0.0033975000000000008,0.014604999999999996,66,CMD
60,INT->CMD,Death,6,0.0162,0.0052,0.07613249999999998,66,INT->CMD
60,CMD->INT,Death,6,0.0142,0.005095000000000002,0.03871749999999998,66,CMD -> INT
60,CVE,Death,6,0,0,0,66,NA
60,Death,Death,6,1,1,1,66,NA
60,Healthy,Healthy,6.1000000000000005,0.2981,0.269185,0.334215,66.1,Otherwise healthy
60,INT,Healthy,6.1000000000000005,0,0,0,66.1,INT
60,CMD,Healthy,6.1000000000000005,0,0,0,66.1,CMD
60,INT->CMD,Healthy,6.1000000000000005,0,0,0,66.1,INT->CMD
60,CMD->INT,Healthy,6.1000000000000005,0,0,0,66.1,CMD -> INT
60,CVE,Healthy,6.1000000000000005,0,0,0,66.1,NA
60,Death,Healthy,6.1000000000000005,0,0,0,66.1,NA
60,Healthy,INT,6.1000000000000005,0.0474,0.0359975,0.06813999999999995,66.1,Otherwise healthy
60,INT,INT,6.1000000000000005,0.2976,0.22877000000000003,0.5672275,66.1,INT
60,CMD,INT,6.1000000000000005,0,0,0,66.1,CMD
60,INT->CMD,INT,6.1000000000000005,0,0,0,66.1,INT->CMD
60,CMD->INT,INT,6.1000000000000005,0,0,0,66.1,CMD -> INT
60,CVE,INT,6.1000000000000005,0,0,0,66.1,NA
60,Death,INT,6.1000000000000005,0,0,0,66.1,NA
60,Healthy,CMD,6.1000000000000005,0.4827,0.4399925,0.50641,66.1,Otherwise healthy
60,INT,CMD,6.1000000000000005,0,0,0,66.1,INT
60,CMD,CMD,6.1000000000000005,0.7233,0.6955825,0.7569025,66.1,CMD
60,INT->CMD,CMD,6.1000000000000005,0,0,0,66.1,INT->CMD
60,CMD->INT,CMD,6.1000000000000005,0,0,0,66.1,CMD -> INT
60,CVE,CMD,6.1000000000000005,0,0,0,66.1,NA
60,Death,CMD,6.1000000000000005,0,0,0,66.1,NA
60,Healthy,INT->CMD,6.1000000000000005,0.04,0.021792500000000003,0.051402500000000004,66.1,Otherwise healthy
60,INT,INT->CMD,6.1000000000000005,0.5947,0.3474975,0.65755,66.1,INT
60,CMD,INT->CMD,6.1000000000000005,0,0,0,66.1,CMD
60,INT->CMD,INT->CMD,6.1000000000000005,0.8731,0.7902975000000001,0.90614,66.1,INT->CMD
60,CMD->INT,INT->CMD,6.1000000000000005,0,0,0,66.1,CMD -> INT
60,CVE,INT->CMD,6.1000000000000005,0,0,0,66.1,NA
60,Death,INT->CMD,6.1000000000000005,0,0,0,66.1,NA
60,Healthy,CMD->INT,6.1000000000000005,0.0587,0.05179,0.0759025,66.1,Otherwise healthy
60,INT,CMD->INT,6.1000000000000005,0,0,0,66.1,INT
60,CMD,CMD->INT,6.1000000000000005,0.1653,0.14325750000000004,0.19382999999999997,66.1,CMD
60,INT->CMD,CMD->INT,6.1000000000000005,0,0,0,66.1,INT->CMD
60,CMD->INT,CMD->INT,6.1000000000000005,0.8562,0.8006775,0.8985449999999999,66.1,CMD -> INT
60,CVE,CMD->INT,6.1000000000000005,0,0,0,66.1,NA
60,Death,CMD->INT,6.1000000000000005,0,0,0,66.1,NA
60,Healthy,CVE,6.1000000000000005,0.0651,0.054195,0.0756,66.1,Otherwise healthy
60,INT,CVE,6.1000000000000005,0.0964,0.06359000000000001,0.13872999999999996,66.1,INT
60,CMD,CVE,6.1000000000000005,0.1039,0.08179,0.11533499999999998,66.1,CMD
60,INT->CMD,CVE,6.1000000000000005,0.1105,0.0746975,0.16923249999999995,66.1,INT->CMD
60,CMD->INT,CVE,6.1000000000000005,0.1293,0.0880675,0.180915,66.1,CMD -> INT
60,CVE,CVE,6.1000000000000005,1,1,1,66.1,NA
60,Death,CVE,6.1000000000000005,0,0,0,66.1,NA
60,Healthy,Death,6.1000000000000005,0.008,0.0041,0.02190999999999999,66.1,Otherwise healthy
60,INT,Death,6.1000000000000005,0.0113,0.004092500000000002,0.04757749999999993,66.1,INT
60,CMD,Death,6.1000000000000005,0.0075,0.0034,0.015404999999999997,66.1,CMD
60,INT->CMD,Death,6.1000000000000005,0.0164,0.0053,0.07672749999999998,66.1,INT->CMD
60,CMD->INT,Death,6.1000000000000005,0.0145,0.005297500000000001,0.03950999999999999,66.1,CMD -> INT
60,CVE,Death,6.1000000000000005,0,0,0,66.1,NA
60,Death,Death,6.1000000000000005,1,1,1,66.1,NA
60,Healthy,Healthy,6.2,0.2926,0.26318,0.32694249999999997,66.2,Otherwise healthy
60,INT,Healthy,6.2,0,0,0,66.2,INT
60,CMD,Healthy,6.2,0,0,0,66.2,CMD
60,INT->CMD,Healthy,6.2,0,0,0,66.2,INT->CMD
60,CMD->INT,Healthy,6.2,0,0,0,66.2,CMD -> INT
60,CVE,Healthy,6.2,0,0,0,66.2,NA
60,Death,Healthy,6.2,0,0,0,66.2,NA
60,Healthy,INT,6.2,0.0467,0.0354975,0.06804749999999997,66.2,Otherwise healthy
60,INT,INT,6.2,0.2901,0.22245000000000004,0.5612699999999999,66.2,INT
60,CMD,INT,6.2,0,0,0,66.2,CMD
60,INT->CMD,INT,6.2,0,0,0,66.2,INT->CMD
60,CMD->INT,INT,6.2,0,0,0,66.2,CMD -> INT
60,CVE,INT,6.2,0,0,0,66.2,NA
60,Death,INT,6.2,0,0,0,66.2,NA
60,Healthy,CMD,6.2,0.4847,0.44188500000000003,0.5095025,66.2,Otherwise healthy
60,INT,CMD,6.2,0,0,0,66.2,INT
60,CMD,CMD,6.2,0.7201,0.691475,0.75372,66.2,CMD
60,INT->CMD,CMD,6.2,0,0,0,66.2,INT->CMD
60,CMD->INT,CMD,6.2,0,0,0,66.2,CMD -> INT
60,CVE,CMD,6.2,0,0,0,66.2,NA
60,Death,CMD,6.2,0,0,0,66.2,NA
60,Healthy,INT->CMD,6.2,0.0411,0.022295000000000002,0.05301249999999999,66.2,Otherwise healthy
60,INT,INT->CMD,6.2,0.5997,0.35117750000000003,0.6617874999999999,66.2,INT
60,CMD,INT->CMD,6.2,0,0,0,66.2,CMD
60,INT->CMD,INT->CMD,6.2,0.871,0.7872675,0.90433,66.2,INT->CMD
60,CMD->INT,INT->CMD,6.2,0,0,0,66.2,CMD -> INT
60,CVE,INT->CMD,6.2,0,0,0,66.2,NA
60,Death,INT->CMD,6.2,0,0,0,66.2,NA
60,Healthy,CMD->INT,6.2,0.0604,0.0529925,0.0775025,66.2,Otherwise healthy
60,INT,CMD->INT,6.2,0,0,0,66.2,INT
60,CMD,CMD->INT,6.2,0.1672,0.14466,0.1966075,66.2,CMD
60,INT->CMD,CMD->INT,6.2,0,0,0,66.2,INT->CMD
60,CMD->INT,CMD->INT,6.2,0.8539,0.7976749999999999,0.8974325,66.2,CMD -> INT
60,CVE,CMD->INT,6.2,0,0,0,66.2,NA
60,Death,CMD->INT,6.2,0,0,0,66.2,NA
60,Healthy,CVE,6.2,0.066,0.0556975,0.0772,66.2,Otherwise healthy
60,INT,CVE,6.2,0.0988,0.06558,0.14112999999999998,66.2,INT
60,CMD,CVE,6.2,0.1051,0.0828925,0.11781999999999998,66.2,CMD
60,INT->CMD,CVE,6.2,0.1124,0.0756975,0.17186249999999995,66.2,INT->CMD
60,CMD->INT,CVE,6.2,0.1314,0.089875,0.18332249999999997,66.2,CMD -> INT
60,CVE,CVE,6.2,1,1,1,66.2,NA
60,Death,CVE,6.2,0,0,0,66.2,NA
60,Healthy,Death,6.2,0.0085,0.004297500000000001,0.02201999999999998,66.2,Otherwise healthy
60,INT,Death,6.2,0.0114,0.0040975000000000004,0.04856999999999994,66.2,INT
60,CMD,Death,6.2,0.0076,0.0034,0.015702499999999998,66.2,CMD
60,INT->CMD,Death,6.2,0.0166,0.0053,0.07702249999999998,66.2,INT->CMD
60,CMD->INT,Death,6.2,0.0147,0.005595000000000001,0.04040999999999999,66.2,CMD -> INT
60,CVE,Death,6.2,0,0,0,66.2,NA
60,Death,Death,6.2,1,1,1,66.2,NA
60,Healthy,Healthy,6.300000000000001,0.2871,0.25638000000000005,0.32015499999999997,66.3,Otherwise healthy
60,INT,Healthy,6.300000000000001,0,0,0,66.3,INT
60,CMD,Healthy,6.300000000000001,0,0,0,66.3,CMD
60,INT->CMD,Healthy,6.300000000000001,0,0,0,66.3,INT->CMD
60,CMD->INT,Healthy,6.300000000000001,0,0,0,66.3,CMD -> INT
60,CVE,Healthy,6.300000000000001,0,0,0,66.3,NA
60,Death,Healthy,6.300000000000001,0,0,0,66.3,NA
60,Healthy,INT,6.300000000000001,0.0462,0.0351975,0.06822999999999997,66.3,Otherwise healthy
60,INT,INT,6.300000000000001,0.2837,0.21497750000000004,0.5572524999999999,66.3,INT
60,CMD,INT,6.300000000000001,0,0,0,66.3,CMD
60,INT->CMD,INT,6.300000000000001,0,0,0,66.3,INT->CMD
60,CMD->INT,INT,6.300000000000001,0,0,0,66.3,CMD -> INT
60,CVE,INT,6.300000000000001,0,0,0,66.3,NA
60,Death,INT,6.300000000000001,0,0,0,66.3,NA
60,Healthy,CMD,6.300000000000001,0.4866,0.44598,0.513,66.3,Otherwise healthy
60,INT,CMD,6.300000000000001,0,0,0,66.3,INT
60,CMD,CMD,6.300000000000001,0.7169,0.6871975000000001,0.7504124999999999,66.3,CMD
60,INT->CMD,CMD,6.300000000000001,0,0,0,66.3,INT->CMD
60,CMD->INT,CMD,6.300000000000001,0,0,0,66.3,CMD -> INT
60,CVE,CMD,6.300000000000001,0,0,0,66.3,NA
60,Death,CMD,6.300000000000001,0,0,0,66.3,NA
60,Healthy,INT->CMD,6.300000000000001,0.0416,0.022995,0.05371499999999998,66.3,Otherwise healthy
60,INT,INT->CMD,6.300000000000001,0.6035,0.35438,0.6656024999999999,66.3,INT
60,CMD,INT->CMD,6.300000000000001,0,0,0,66.3,CMD
60,INT->CMD,INT->CMD,6.300000000000001,0.8679,0.784455,0.9029325,66.3,INT->CMD
60,CMD->INT,INT->CMD,6.300000000000001,0,0,0,66.3,CMD -> INT
60,CVE,INT->CMD,6.300000000000001,0,0,0,66.3,NA
60,Death,INT->CMD,6.300000000000001,0,0,0,66.3,NA
60,Healthy,CMD->INT,6.300000000000001,0.0621,0.054085,0.07940749999999999,66.3,Otherwise healthy
60,INT,CMD->INT,6.300000000000001,0,0,0,66.3,INT
60,CMD,CMD->INT,6.300000000000001,0.1687,0.146185,0.19812999999999997,66.3,CMD
60,INT->CMD,CMD->INT,6.300000000000001,0,0,0,66.3,INT->CMD
60,CMD->INT,CMD->INT,6.300000000000001,0.8506,0.79367,0.8956225,66.3,CMD -> INT
60,CVE,CMD->INT,6.300000000000001,0,0,0,66.3,NA
60,Death,CMD->INT,6.300000000000001,0,0,0,66.3,NA
60,Healthy,CVE,6.300000000000001,0.0676,0.0571,0.07890999999999998,66.3,Otherwise healthy
60,INT,CVE,6.300000000000001,0.101,0.06657750000000001,0.14422499999999996,66.3,INT
60,CMD,CVE,6.300000000000001,0.1068,0.08429500000000001,0.12001999999999997,66.3,CMD
60,INT->CMD,CVE,6.300000000000001,0.1153,0.07748000000000001,0.17574749999999997,66.3,INT->CMD
60,CMD->INT,CVE,6.300000000000001,0.1343,0.09106750000000001,0.18680999999999998,66.3,CMD -> INT
60,CVE,CVE,6.300000000000001,1,1,1,66.3,NA
60,Death,CVE,6.300000000000001,0,0,0,66.3,NA
60,Healthy,Death,6.300000000000001,0.0088,0.0044,0.022217499999999984,66.3,Otherwise healthy
60,INT,Death,6.300000000000001,0.0118,0.0040975000000000004,0.04975749999999995,66.3,INT
60,CMD,Death,6.300000000000001,0.0076,0.0035975000000000004,0.015804999999999996,66.3,CMD
60,INT->CMD,Death,6.300000000000001,0.0168,0.005397500000000001,0.07741749999999997,66.3,INT->CMD
60,CMD->INT,Death,6.300000000000001,0.0151,0.0057950000000000015,0.04120999999999999,66.3,CMD -> INT
60,CVE,Death,6.300000000000001,0,0,0,66.3,NA
60,Death,Death,6.300000000000001,1,1,1,66.3,NA
60,Healthy,Healthy,6.4,0.2812,0.2500925,0.3140175,66.4,Otherwise healthy
60,INT,Healthy,6.4,0,0,0,66.4,INT
60,CMD,Healthy,6.4,0,0,0,66.4,CMD
60,INT->CMD,Healthy,6.4,0,0,0,66.4,INT->CMD
60,CMD->INT,Healthy,6.4,0,0,0,66.4,CMD -> INT
60,CVE,Healthy,6.4,0,0,0,66.4,NA
60,Death,Healthy,6.4,0,0,0,66.4,NA
60,Healthy,INT,6.4,0.0463,0.034695000000000004,0.06822749999999998,66.4,Otherwise healthy
60,INT,INT,6.4,0.2764,0.20858750000000004,0.5526399999999999,66.4,INT
60,CMD,INT,6.4,0,0,0,66.4,CMD
60,INT->CMD,INT,6.4,0,0,0,66.4,INT->CMD
60,CMD->INT,INT,6.4,0,0,0,66.4,CMD -> INT
60,CVE,INT,6.4,0,0,0,66.4,NA
60,Death,INT,6.4,0,0,0,66.4,NA
60,Healthy,CMD,6.4,0.4897,0.4480975,0.5162049999999999,66.4,Otherwise healthy
60,INT,CMD,6.4,0,0,0,66.4,INT
60,CMD,CMD,6.4,0.7127,0.6834,0.7471,66.4,CMD
60,INT->CMD,CMD,6.4,0,0,0,66.4,INT->CMD
60,CMD->INT,CMD,6.4,0,0,0,66.4,CMD -> INT
60,CVE,CMD,6.4,0,0,0,66.4,NA
60,Death,CMD,6.4,0,0,0,66.4,NA
60,Healthy,INT->CMD,6.4,0.0418,0.023690000000000003,0.054807499999999995,66.4,Otherwise healthy
60,INT,INT->CMD,6.4,0.6086,0.356695,0.6705599999999999,66.4,INT
60,CMD,INT->CMD,6.4,0,0,0,66.4,CMD
60,INT->CMD,INT->CMD,6.4,0.8662,0.78088,0.9013125,66.4,INT->CMD
60,CMD->INT,INT->CMD,6.4,0,0,0,66.4,CMD -> INT
60,CVE,INT->CMD,6.4,0,0,0,66.4,NA
60,Death,INT->CMD,6.4,0,0,0,66.4,NA
60,Healthy,CMD->INT,6.4,0.0634,0.055290000000000006,0.08140499999999999,66.4,Otherwise healthy
60,INT,CMD->INT,6.4,0,0,0,66.4,INT
60,CMD,CMD->INT,6.4,0.1704,0.146595,0.200405,66.4,CMD
60,INT->CMD,CMD->INT,6.4,0,0,0,66.4,INT->CMD
60,CMD->INT,CMD->INT,6.4,0.848,0.7902475000000001,0.8934375,66.4,CMD -> INT
60,CVE,CMD->INT,6.4,0,0,0,66.4,NA
60,Death,CMD->INT,6.4,0,0,0,66.4,NA
60,Healthy,CVE,6.4,0.0687,0.0585,0.08022249999999997,66.4,Otherwise healthy
60,INT,CVE,6.4,0.1028,0.06758,0.14614499999999997,66.4,INT
60,CMD,CVE,6.4,0.1091,0.0863875,0.12211999999999998,66.4,CMD
