baseline.a,from,to,t,p,lower,upper,t2,from_ordered
70,CVE,Death,1.2000000000000002,0,0,0,71.2,NA
70,Death,Death,1.2000000000000002,1,1,1,71.2,NA
70,Healthy,Healthy,1.3,0.7619,0.7305675,0.7857149999999999,71.3,Otherwise healthy
70,INT,Healthy,1.3,0,0,0,71.3,INT
70,CMD,Healthy,1.3,0,0,0,71.3,CMD
70,INT->CMD,Healthy,1.3,0,0,0,71.3,INT->CMD
70,CMD->INT,Healthy,1.3,0,0,0,71.3,CMD -> INT
70,CVE,Healthy,1.3,0,0,0,71.3,NA
70,Death,Healthy,1.3,0,0,0,71.3,NA
70,Healthy,INT,1.3,0.0125,0.007297500000000001,0.017404999999999993,71.3,Otherwise healthy
70,INT,INT,1.3,0.7348,0.6304875,0.8672124999999999,71.3,INT
70,CMD,INT,1.3,0,0,0,71.3,CMD
70,INT->CMD,INT,1.3,0,0,0,71.3,INT->CMD
70,CMD->INT,INT,1.3,0,0,0,71.3,CMD -> INT
70,CVE,INT,1.3,0,0,0,71.3,NA
70,Death,INT,1.3,0,0,0,71.3,NA
70,Healthy,CMD,1.3,0.1834,0.16147750000000002,0.20950749999999999,71.3,Otherwise healthy
70,INT,CMD,1.3,0,0,0,71.3,INT
70,CMD,CMD,1.3,0.9065,0.8909925000000001,0.9234175,71.3,CMD
70,INT->CMD,CMD,1.3,0,0,0,71.3,INT->CMD
70,CMD->INT,CMD,1.3,0,0,0,71.3,CMD -> INT
70,CVE,CMD,1.3,0,0,0,71.3,NA
70,Death,CMD,1.3,0,0,0,71.3,NA
70,Healthy,INT->CMD,1.3,0.0013,5e-4,0.0029,71.3,Otherwise healthy
70,INT,INT->CMD,1.3,0.1894,0.09046500000000002,0.2762475,71.3,INT
70,CMD,INT->CMD,1.3,0,0,0,71.3,CMD
70,INT->CMD,INT->CMD,1.3,0.9175,0.8211925,0.9562174999999999,71.3,INT->CMD
70,CMD->INT,INT->CMD,1.3,0,0,0,71.3,CMD -> INT
70,CVE,INT->CMD,1.3,0,0,0,71.3,NA
70,Death,INT->CMD,1.3,0,0,0,71.3,NA
70,Healthy,CMD->INT,1.3,0.0027,0.0018,0.0048,71.3,Otherwise healthy
70,INT,CMD->INT,1.3,0,0,0,71.3,INT
70,CMD,CMD->INT,1.3,0.0294,0.0213975,0.03770749999999999,71.3,CMD
70,INT->CMD,CMD->INT,1.3,0,0,0,71.3,INT->CMD
70,CMD->INT,CMD->INT,1.3,0.9108,0.8191075,0.94381,71.3,CMD -> INT
70,CVE,CMD->INT,1.3,0,0,0,71.3,NA
70,Death,CMD->INT,1.3,0,0,0,71.3,NA
70,Healthy,CVE,1.3,0.0353,0.0274975,0.053404999999999994,71.3,Otherwise healthy
70,INT,CVE,1.3,0.0723,0.03205750000000001,0.1450099999999998,71.3,INT
70,CMD,CVE,1.3,0.0572,0.045082500000000005,0.07121999999999998,71.3,CMD
70,INT->CMD,CVE,1.3,0.0665,0.03496750000000001,0.12051749999999999,71.3,INT->CMD
70,CMD->INT,CVE,1.3,0.0568,0.037052500000000016,0.08551,71.3,CMD -> INT
70,CVE,CVE,1.3,1,1,1,71.3,NA
70,Death,CVE,1.3,0,0,0,71.3,NA
70,Healthy,Death,1.3,0.0029,9e-4,0.012314999999999986,71.3,Otherwise healthy
70,INT,Death,1.3,0.0035,6e-4,0.03743499999999997,71.3,INT
70,CMD,Death,1.3,0.0069,0.0020975000000000004,0.013502499999999999,71.3,CMD
70,INT->CMD,Death,1.3,0.016,0.0023950000000000017,0.09872249999999988,71.3,INT->CMD
70,CMD->INT,Death,1.3,0.0324,0.007885000000000005,0.12126249999999994,71.3,CMD -> INT
70,CVE,Death,1.3,0,0,0,71.3,NA
70,Death,Death,1.3,1,1,1,71.3,NA
70,Healthy,Healthy,1.4000000000000001,0.7445,0.7120974999999999,0.7705099999999999,71.4,Otherwise healthy
70,INT,Healthy,1.4000000000000001,0,0,0,71.4,INT
70,CMD,Healthy,1.4000000000000001,0,0,0,71.4,CMD
70,INT->CMD,Healthy,1.4000000000000001,0,0,0,71.4,INT->CMD
70,CMD->INT,Healthy,1.4000000000000001,0,0,0,71.4,CMD -> INT
70,CVE,Healthy,1.4000000000000001,0,0,0,71.4,NA
70,Death,Healthy,1.4000000000000001,0,0,0,71.4,NA
70,Healthy,INT,1.4000000000000001,0.013,0.007697500000000001,0.0183025,71.4,Otherwise healthy
70,INT,INT,1.4000000000000001,0.7184,0.61198,0.8579224999999999,71.4,INT
70,CMD,INT,1.4000000000000001,0,0,0,71.4,CMD
70,INT->CMD,INT,1.4000000000000001,0,0,0,71.4,INT->CMD
70,CMD->INT,INT,1.4000000000000001,0,0,0,71.4,CMD -> INT
70,CVE,INT,1.4000000000000001,0,0,0,71.4,NA
70,Death,INT,1.4000000000000001,0,0,0,71.4,NA
70,Healthy,CMD,1.4000000000000001,0.1966,0.171095,0.2213075,71.4,Otherwise healthy
70,INT,CMD,1.4000000000000001,0,0,0,71.4,INT
70,CMD,CMD,1.4000000000000001,0.9022,0.8836975,0.9186049999999999,71.4,CMD
70,INT->CMD,CMD,1.4000000000000001,0,0,0,71.4,INT->CMD
70,CMD->INT,CMD,1.4000000000000001,0,0,0,71.4,CMD -> INT
70,CVE,CMD,1.4000000000000001,0,0,0,71.4,NA
70,Death,CMD,1.4000000000000001,0,0,0,71.4,NA
70,Healthy,INT->CMD,1.4000000000000001,0.0015,6e-4,0.0034024999999999975,71.4,Otherwise healthy
70,INT,INT->CMD,1.4000000000000001,0.1992,0.0965725,0.29191,71.4,INT
70,CMD,INT->CMD,1.4000000000000001,0,0,0,71.4,CMD
70,INT->CMD,INT->CMD,1.4000000000000001,0.9115,0.8096725,0.953005,71.4,INT->CMD
70,CMD->INT,INT->CMD,1.4000000000000001,0,0,0,71.4,CMD -> INT
70,CVE,INT->CMD,1.4000000000000001,0,0,0,71.4,NA
70,Death,INT->CMD,1.4000000000000001,0,0,0,71.4,NA
70,Healthy,CMD->INT,1.4000000000000001,0.0032,0.0021,0.005502499999999998,71.4,Otherwise healthy
70,INT,CMD->INT,1.4000000000000001,0,0,0,71.4,INT
70,CMD,CMD->INT,1.4000000000000001,0.0307,0.0228975,0.04000499999999999,71.4,CMD
70,INT->CMD,CMD->INT,1.4000000000000001,0,0,0,71.4,INT->CMD
70,CMD->INT,CMD->INT,1.4000000000000001,0.9034,0.8093075000000001,0.9402175,71.4,CMD -> INT
70,CVE,CMD->INT,1.4000000000000001,0,0,0,71.4,NA
70,Death,CMD->INT,1.4000000000000001,0,0,0,71.4,NA
70,Healthy,CVE,1.4000000000000001,0.038,0.029895,0.05711999999999998,71.4,Otherwise healthy
70,INT,CVE,1.4000000000000001,0.0789,0.0343825,0.15294749999999976,71.4,INT
70,CMD,CVE,1.4000000000000001,0.0598,0.04789499999999999,0.07631499999999998,71.4,CMD
70,INT->CMD,CVE,1.4000000000000001,0.0715,0.03737500000000001,0.12821749999999998,71.4,INT->CMD
70,CMD->INT,CVE,1.4000000000000001,0.062,0.039297500000000006,0.09210499999999999,71.4,CMD -> INT
70,CVE,CVE,1.4000000000000001,1,1,1,71.4,NA
70,Death,CVE,1.4000000000000001,0,0,0,71.4,NA
70,Healthy,Death,1.4000000000000001,0.0032,9.975000000000008e-4,0.01360999999999999,71.4,Otherwise healthy
70,INT,Death,1.4000000000000001,0.0035,6.975000000000007e-4,0.03881499999999989,71.4,INT
70,CMD,Death,1.4000000000000001,0.0073,0.0022,0.014307499999999994,71.4,CMD
70,INT->CMD,Death,1.4000000000000001,0.017,0.0025950000000000014,0.10587249999999994,71.4,INT->CMD
70,CMD->INT,Death,1.4000000000000001,0.0346,0.0080950000000000015,0.12832749999999996,71.4,CMD -> INT
70,CVE,Death,1.4000000000000001,0,0,0,71.4,NA
70,Death,Death,1.4000000000000001,1,1,1,71.4,NA
70,Healthy,Healthy,1.5,0.7287,0.6949974999999999,0.756215,71.5,Otherwise healthy
70,INT,Healthy,1.5,0,0,0,71.5,INT
70,CMD,Healthy,1.5,0,0,0,71.5,CMD
70,INT->CMD,Healthy,1.5,0,0,0,71.5,INT->CMD
70,CMD->INT,Healthy,1.5,0,0,0,71.5,CMD -> INT
70,CVE,Healthy,1.5,0,0,0,71.5,NA
70,Death,Healthy,1.5,0,0,0,71.5,NA
70,Healthy,INT,1.5,0.0134,0.007997500000000001,0.0196,71.5,Otherwise healthy
70,INT,INT,1.5,0.7023,0.5922850000000001,0.8487225,71.5,INT
70,CMD,INT,1.5,0,0,0,71.5,CMD
70,INT->CMD,INT,1.5,0,0,0,71.5,INT->CMD
70,CMD->INT,INT,1.5,0,0,0,71.5,CMD -> INT
70,CVE,INT,1.5,0,0,0,71.5,NA
70,Death,INT,1.5,0,0,0,71.5,NA
70,Healthy,CMD,1.5,0.2072,0.1818875,0.2323275,71.5,Otherwise healthy
70,INT,CMD,1.5,0,0,0,71.5,INT
70,CMD,CMD,1.5,0.8974,0.8762949999999999,0.9131175,71.5,CMD
70,INT->CMD,CMD,1.5,0,0,0,71.5,INT->CMD
70,CMD->INT,CMD,1.5,0,0,0,71.5,CMD -> INT
70,CVE,CMD,1.5,0,0,0,71.5,NA
70,Death,CMD,1.5,0,0,0,71.5,NA
70,Healthy,INT->CMD,1.5,0.0016,6e-4,0.0037,71.5,Otherwise healthy
70,INT,INT->CMD,1.5,0.2101,0.10263500000000002,0.30493249999999994,71.5,INT
70,CMD,INT->CMD,1.5,0,0,0,71.5,CMD
70,INT->CMD,INT->CMD,1.5,0.9058,0.8006125000000001,0.9497275,71.5,INT->CMD
70,CMD->INT,INT->CMD,1.5,0,0,0,71.5,CMD -> INT
70,CVE,INT->CMD,1.5,0,0,0,71.5,NA
70,Death,INT->CMD,1.5,0,0,0,71.5,NA
70,Healthy,CMD->INT,1.5,0.0039,0.0024,0.006202499999999997,71.5,Otherwise healthy
70,INT,CMD->INT,1.5,0,0,0,71.5,INT
70,CMD,CMD->INT,1.5,0.0313,0.0241975,0.042017499999999985,71.5,CMD
70,INT->CMD,CMD->INT,1.5,0,0,0,71.5,INT->CMD
70,CMD->INT,CMD->INT,1.5,0.898,0.800765,0.9357274999999999,71.5,CMD -> INT
70,CVE,CMD->INT,1.5,0,0,0,71.5,NA
70,Death,CMD->INT,1.5,0,0,0,71.5,NA
70,Healthy,CVE,1.5,0.0415,0.0326,0.061204999999999996,71.5,Otherwise healthy
70,INT,CVE,1.5,0.0838,0.03719,0.16088749999999974,71.5,INT
70,CMD,CVE,1.5,0.0634,0.0507,0.08120749999999999,71.5,CMD
70,INT->CMD,CVE,1.5,0.0765,0.03969,0.13572249999999997,71.5,INT->CMD
70,CMD->INT,CVE,1.5,0.0659,0.04238000000000001,0.0989,71.5,CMD -> INT
70,CVE,CVE,1.5,1,1,1,71.5,NA
70,Death,CVE,1.5,0,0,0,71.5,NA
70,Healthy,Death,1.5,0.0037,0.0012950000000000017,0.014412499999999988,71.5,Otherwise healthy
70,INT,Death,1.5,0.0038,7e-4,0.040952499999999864,71.5,INT
70,CMD,Death,1.5,0.0079,0.0024975000000000006,0.015114999999999988,71.5,CMD
70,INT->CMD,Death,1.5,0.0177,0.002697500000000001,0.11213249999999998,71.5,INT->CMD
70,CMD->INT,Death,1.5,0.0361,0.009097500000000001,0.13492999999999997,71.5,CMD -> INT
70,CVE,Death,1.5,0,0,0,71.5,NA
70,Death,Death,1.5,1,1,1,71.5,NA
70,Healthy,Healthy,1.6,0.7118,0.6795875,0.741035,71.6,Otherwise healthy
70,INT,Healthy,1.6,0,0,0,71.6,INT
70,CMD,Healthy,1.6,0,0,0,71.6,CMD
70,INT->CMD,Healthy,1.6,0,0,0,71.6,INT->CMD
70,CMD->INT,Healthy,1.6,0,0,0,71.6,CMD -> INT
70,CVE,Healthy,1.6,0,0,0,71.6,NA
70,Death,Healthy,1.6,0,0,0,71.6,NA
70,Healthy,INT,1.6,0.014,0.0083,0.0202,71.6,Otherwise healthy
70,INT,INT,1.6,0.6867,0.5716025,0.839125,71.6,INT
70,CMD,INT,1.6,0,0,0,71.6,CMD
70,INT->CMD,INT,1.6,0,0,0,71.6,INT->CMD
70,CMD->INT,INT,1.6,0,0,0,71.6,CMD -> INT
70,CVE,INT,1.6,0,0,0,71.6,NA
70,Death,INT,1.6,0,0,0,71.6,NA
70,Healthy,CMD,1.6,0.2188,0.1909875,0.2454075,71.6,Otherwise healthy
70,INT,CMD,1.6,0,0,0,71.6,INT
70,CMD,CMD,1.6,0.8911,0.8695950000000001,0.90832,71.6,CMD
70,INT->CMD,CMD,1.6,0,0,0,71.6,INT->CMD
70,CMD->INT,CMD,1.6,0,0,0,71.6,CMD -> INT
70,CVE,CMD,1.6,0,0,0,71.6,NA
70,Death,CMD,1.6,0,0,0,71.6,NA
70,Healthy,INT->CMD,1.6,0.0017,7e-4,0.0041024999999999985,71.6,Otherwise healthy
70,INT,INT->CMD,1.6,0.2191,0.10961250000000003,0.31984999999999997,71.6,INT
70,CMD,INT->CMD,1.6,0,0,0,71.6,CMD
70,INT->CMD,INT->CMD,1.6,0.8987,0.792405,0.9462275000000001,71.6,INT->CMD
70,CMD->INT,INT->CMD,1.6,0,0,0,71.6,CMD -> INT
70,CVE,INT->CMD,1.6,0,0,0,71.6,NA
70,Death,INT->CMD,1.6,0,0,0,71.6,NA
70,Healthy,CMD->INT,1.6,0.0046,0.0027,0.006802499999999997,71.6,Otherwise healthy
70,INT,CMD->INT,1.6,0,0,0,71.6,INT
70,CMD,CMD->INT,1.6,0.0334,0.0254975,0.04401249999999999,71.6,CMD
70,INT->CMD,CMD->INT,1.6,0,0,0,71.6,INT->CMD
70,CMD->INT,CMD->INT,1.6,0.8912,0.79162,0.9318099999999999,71.6,CMD -> INT
70,CVE,CMD->INT,1.6,0,0,0,71.6,NA
70,Death,CMD->INT,1.6,0,0,0,71.6,NA
70,Healthy,CVE,1.6,0.0451,0.0354,0.0655,71.6,Otherwise healthy
70,INT,CVE,1.6,0.09,0.039885000000000004,0.1686299999999997,71.6,INT
70,CMD,CVE,1.6,0.0674,0.0540925,0.085005,71.6,CMD
70,INT->CMD,CVE,1.6,0.0821,0.0417875,0.14284249999999998,71.6,INT->CMD
70,CMD->INT,CVE,1.6,0.0702,0.045290000000000004,0.10423499999999997,71.6,CMD -> INT
70,CVE,CVE,1.6,1,1,1,71.6,NA
70,Death,CVE,1.6,0,0,0,71.6,NA
70,Healthy,Death,1.6,0.004,0.0013,0.015317499999999984,71.6,Otherwise healthy
70,INT,Death,1.6,0.0042,7.975000000000009e-4,0.04218749999999983,71.6,INT
70,CMD,Death,1.6,0.0081,0.0027950000000000015,0.016104999999999998,71.6,CMD
70,INT->CMD,Death,1.6,0.0192,0.002697500000000001,0.1183075,71.6,INT->CMD
70,CMD->INT,Death,1.6,0.0386,0.0096975,0.14185249999999996,71.6,CMD -> INT
70,CVE,Death,1.6,0,0,0,71.6,NA
70,Death,Death,1.6,1,1,1,71.6,NA
70,Healthy,Healthy,1.7000000000000002,0.6967,0.6637675,0.7274050000000001,71.7,Otherwise healthy
70,INT,Healthy,1.7000000000000002,0,0,0,71.7,INT
70,CMD,Healthy,1.7000000000000002,0,0,0,71.7,CMD
70,INT->CMD,Healthy,1.7000000000000002,0,0,0,71.7,INT->CMD
70,CMD->INT,Healthy,1.7000000000000002,0,0,0,71.7,CMD -> INT
70,CVE,Healthy,1.7000000000000002,0,0,0,71.7,NA
70,Death,Healthy,1.7000000000000002,0,0,0,71.7,NA
70,Healthy,INT,1.7000000000000002,0.0149,0.0086,0.0207025,71.7,Otherwise healthy
70,INT,INT,1.7000000000000002,0.6706,0.55261,0.8291474999999999,71.7,INT
70,CMD,INT,1.7000000000000002,0,0,0,71.7,CMD
70,INT->CMD,INT,1.7000000000000002,0,0,0,71.7,INT->CMD
70,CMD->INT,INT,1.7000000000000002,0,0,0,71.7,CMD -> INT
70,CVE,INT,1.7000000000000002,0,0,0,71.7,NA
70,Death,INT,1.7000000000000002,0,0,0,71.7,NA
70,Healthy,CMD,1.7000000000000002,0.2284,0.19998250000000004,0.255415,71.7,Otherwise healthy
70,INT,CMD,1.7000000000000002,0,0,0,71.7,INT
70,CMD,CMD,1.7000000000000002,0.8853,0.86319,0.9035075,71.7,CMD
70,INT->CMD,CMD,1.7000000000000002,0,0,0,71.7,INT->CMD
70,CMD->INT,CMD,1.7000000000000002,0,0,0,71.7,CMD -> INT
70,CVE,CMD,1.7000000000000002,0,0,0,71.7,NA
70,Death,CMD,1.7000000000000002,0,0,0,71.7,NA
70,Healthy,INT->CMD,1.7000000000000002,0.0018,9e-4,0.0046,71.7,Otherwise healthy
70,INT,INT->CMD,1.7000000000000002,0.23,0.11540000000000004,0.33446999999999993,71.7,INT
70,CMD,INT->CMD,1.7000000000000002,0,0,0,71.7,CMD
70,INT->CMD,INT->CMD,1.7000000000000002,0.8924,0.7831500000000001,0.9419299999999999,71.7,INT->CMD
70,CMD->INT,INT->CMD,1.7000000000000002,0,0,0,71.7,CMD -> INT
70,CVE,INT->CMD,1.7000000000000002,0,0,0,71.7,NA
70,Death,INT->CMD,1.7000000000000002,0,0,0,71.7,NA
70,Healthy,CMD->INT,1.7000000000000002,0.0048,0.002997500000000001,0.007402499999999998,71.7,Otherwise healthy
70,INT,CMD->INT,1.7000000000000002,0,0,0,71.7,INT
70,CMD,CMD->INT,1.7000000000000002,0.0355,0.026797500000000002,0.04651249999999999,71.7,CMD
70,INT->CMD,CMD->INT,1.7000000000000002,0,0,0,71.7,INT->CMD
70,CMD->INT,CMD->INT,1.7000000000000002,0.8845,0.7781425000000001,0.9275,71.7,CMD -> INT
70,CVE,CMD->INT,1.7000000000000002,0,0,0,71.7,NA
70,Death,CMD->INT,1.7000000000000002,0,0,0,71.7,NA
70,Healthy,CVE,1.7000000000000002,0.0491,0.037597500000000006,0.06861249999999998,71.7,Otherwise healthy
70,INT,CVE,1.7000000000000002,0.095,0.0418975,0.1771449999999997,71.7,INT
70,CMD,CVE,1.7000000000000002,0.0707,0.0569875,0.0898075,71.7,CMD
70,INT->CMD,CVE,1.7000000000000002,0.0872,0.0444925,0.15053249999999996,71.7,INT->CMD
70,CMD->INT,CVE,1.7000000000000002,0.0746,0.047995,0.109105,71.7,CMD -> INT
70,CVE,CVE,1.7000000000000002,1,1,1,71.7,NA
70,Death,CVE,1.7000000000000002,0,0,0,71.7,NA
70,Healthy,Death,1.7000000000000002,0.0043,0.001497500000000001,0.016709999999999992,71.7,Otherwise healthy
70,INT,Death,1.7000000000000002,0.0044,8.975000000000008e-4,0.043677499999999835,71.7,INT
70,CMD,Death,1.7000000000000002,0.0085,0.0031,0.017307499999999993,71.7,CMD
70,INT->CMD,Death,1.7000000000000002,0.0204,0.0028925000000000023,0.12206499999999994,71.7,INT->CMD
70,CMD->INT,Death,1.7000000000000002,0.0409,0.010690000000000003,0.14785249999999994,71.7,CMD -> INT
70,CVE,Death,1.7000000000000002,0,0,0,71.7,NA
70,Death,Death,1.7000000000000002,1,1,1,71.7,NA
70,Healthy,Healthy,1.8,0.681,0.6479625000000001,0.7146100000000001,71.8,Otherwise healthy
70,INT,Healthy,1.8,0,0,0,71.8,INT
70,CMD,Healthy,1.8,0,0,0,71.8,CMD
70,INT->CMD,Healthy,1.8,0,0,0,71.8,INT->CMD
70,CMD->INT,Healthy,1.8,0,0,0,71.8,CMD -> INT
70,CVE,Healthy,1.8,0,0,0,71.8,NA
70,Death,Healthy,1.8,0,0,0,71.8,NA
70,Healthy,INT,1.8,0.0154,0.0089975,0.021402499999999994,71.8,Otherwise healthy
70,INT,INT,1.8,0.6545,0.5348425,0.8192325,71.8,INT
70,CMD,INT,1.8,0,0,0,71.8,CMD
70,INT->CMD,INT,1.8,0,0,0,71.8,INT->CMD
70,CMD->INT,INT,1.8,0,0,0,71.8,CMD -> INT
70,CVE,INT,1.8,0,0,0,71.8,NA
70,Death,INT,1.8,0,0,0,71.8,NA
70,Healthy,CMD,1.8,0.2393,0.20928750000000002,0.2667025,71.8,Otherwise healthy
70,INT,CMD,1.8,0,0,0,71.8,INT
70,CMD,CMD,1.8,0.8776,0.85765,0.8984125,71.8,CMD
70,INT->CMD,CMD,1.8,0,0,0,71.8,INT->CMD
70,CMD->INT,CMD,1.8,0,0,0,71.8,CMD -> INT
70,CVE,CMD,1.8,0,0,0,71.8,NA
70,Death,CMD,1.8,0,0,0,71.8,NA
70,Healthy,INT->CMD,1.8,0.0018,0.001,0.0048,71.8,Otherwise healthy
70,INT,INT->CMD,1.8,0.2393,0.11991750000000002,0.34735749999999993,71.8,INT
70,CMD,INT->CMD,1.8,0,0,0,71.8,CMD
70,INT->CMD,INT->CMD,1.8,0.8867,0.7738925000000002,0.9381525,71.8,INT->CMD
70,CMD->INT,INT->CMD,1.8,0,0,0,71.8,CMD -> INT
70,CVE,INT->CMD,1.8,0,0,0,71.8,NA
70,Death,INT->CMD,1.8,0,0,0,71.8,NA
70,Healthy,CMD->INT,1.8,0.0052,0.0033,0.0081,71.8,Otherwise healthy
70,INT,CMD->INT,1.8,0,0,0,71.8,INT
70,CMD,CMD->INT,1.8,0.0383,0.0279975,0.04880999999999999,71.8,CMD
70,INT->CMD,CMD->INT,1.8,0,0,0,71.8,INT->CMD
70,CMD->INT,CMD->INT,1.8,0.878,0.7670825000000001,0.923515,71.8,CMD -> INT
70,CVE,CMD->INT,1.8,0,0,0,71.8,NA
70,Death,CMD->INT,1.8,0,0,0,71.8,NA
70,Healthy,CVE,1.8,0.0523,0.04028750000000001,0.0726,71.8,Otherwise healthy
70,INT,CVE,1.8,0.1013,0.0442975,0.1857424999999997,71.8,INT
70,CMD,CVE,1.8,0.0752,0.0598,0.09450499999999999,71.8,CMD
70,INT->CMD,CVE,1.8,0.0924,0.04749250000000001,0.15833249999999996,71.8,INT->CMD
70,CMD->INT,CVE,1.8,0.079,0.0505,0.11461249999999998,71.8,CMD -> INT
70,CVE,CVE,1.8,1,1,1,71.8,NA
70,Death,CVE,1.8,0,0,0,71.8,NA
70,Healthy,Death,1.8,0.005,0.0015975000000000008,0.01790999999999999,71.8,Otherwise healthy
70,INT,Death,1.8,0.0049,0.0010950000000000018,0.04537499999999984,71.8,INT
70,CMD,Death,1.8,0.0089,0.0033975000000000008,0.018404999999999994,71.8,CMD
70,INT->CMD,Death,1.8,0.0209,0.002995000000000002,0.1260274999999999,71.8,INT->CMD
70,CMD->INT,Death,1.8,0.043,0.011290000000000001,0.1553,71.8,CMD -> INT
70,CVE,Death,1.8,0,0,0,71.8,NA
70,Death,Death,1.8,1,1,1,71.8,NA
70,Healthy,Healthy,1.9000000000000001,0.6667,0.6325300000000001,0.7003449999999999,71.9,Otherwise healthy
70,INT,Healthy,1.9000000000000001,0,0,0,71.9,INT
70,CMD,Healthy,1.9000000000000001,0,0,0,71.9,CMD
70,INT->CMD,Healthy,1.9000000000000001,0,0,0,71.9,INT->CMD
70,CMD->INT,Healthy,1.9000000000000001,0,0,0,71.9,CMD -> INT
70,CVE,Healthy,1.9000000000000001,0,0,0,71.9,NA
70,Death,Healthy,1.9000000000000001,0,0,0,71.9,NA
70,Healthy,INT,1.9000000000000001,0.0157,0.0093,0.022119999999999983,71.9,Otherwise healthy
70,INT,INT,1.9000000000000001,0.6382,0.5158875,0.8108175,71.9,INT
70,CMD,INT,1.9000000000000001,0,0,0,71.9,CMD
70,INT->CMD,INT,1.9000000000000001,0,0,0,71.9,INT->CMD
70,CMD->INT,INT,1.9000000000000001,0,0,0,71.9,CMD -> INT
70,CVE,INT,1.9000000000000001,0,0,0,71.9,NA
70,Death,INT,1.9000000000000001,0,0,0,71.9,NA
70,Healthy,CMD,1.9000000000000001,0.2492,0.21849749999999998,0.27760250000000003,71.9,Otherwise healthy
70,INT,CMD,1.9000000000000001,0,0,0,71.9,INT
70,CMD,CMD,1.9000000000000001,0.8721,0.8506925,0.8936049999999999,71.9,CMD
70,INT->CMD,CMD,1.9000000000000001,0,0,0,71.9,INT->CMD
70,CMD->INT,CMD,1.9000000000000001,0,0,0,71.9,CMD -> INT
70,CVE,CMD,1.9000000000000001,0,0,0,71.9,NA
70,Death,CMD,1.9000000000000001,0,0,0,71.9,NA
70,Healthy,INT->CMD,1.9000000000000001,0.0019,0.0011,0.0051024999999999985,71.9,Otherwise healthy
70,INT,INT->CMD,1.9000000000000001,0.2484,0.12587250000000003,0.3586874999999999,71.9,INT
70,CMD,INT->CMD,1.9000000000000001,0,0,0,71.9,CMD
70,INT->CMD,INT->CMD,1.9000000000000001,0.8814,0.7652375,0.9348474999999998,71.9,INT->CMD
70,CMD->INT,INT->CMD,1.9000000000000001,0,0,0,71.9,CMD -> INT
70,CVE,INT->CMD,1.9000000000000001,0,0,0,71.9,NA
70,Death,INT->CMD,1.9000000000000001,0,0,0,71.9,NA
70,Healthy,CMD->INT,1.9000000000000001,0.0058,0.0037,0.008902499999999997,71.9,Otherwise healthy
70,INT,CMD->INT,1.9000000000000001,0,0,0,71.9,INT
70,CMD,CMD->INT,1.9000000000000001,0.0398,0.029097500000000002,0.051302499999999994,71.9,CMD
70,INT->CMD,CMD->INT,1.9000000000000001,0,0,0,71.9,INT->CMD
70,CMD->INT,CMD->INT,1.9000000000000001,0.8709,0.7569450000000001,0.9190050000000001,71.9,CMD -> INT
70,CVE,CMD->INT,1.9000000000000001,0,0,0,71.9,NA
70,Death,CMD->INT,1.9000000000000001,0,0,0,71.9,NA
70,Healthy,CVE,1.9000000000000001,0.0554,0.04298250000000001,0.0767075,71.9,Otherwise healthy
70,INT,CVE,1.9000000000000001,0.108,0.04748750000000001,0.19262999999999963,71.9,INT
70,CMD,CVE,1.9000000000000001,0.0785,0.062495,0.09921249999999998,71.9,CMD
70,INT->CMD,CVE,1.9000000000000001,0.0969,0.05,0.16523499999999997,71.9,INT->CMD
70,CMD->INT,CVE,1.9000000000000001,0.0833,0.05319,0.1198075,71.9,CMD -> INT
70,CVE,CVE,1.9000000000000001,1,1,1,71.9,NA
70,Death,CVE,1.9000000000000001,0,0,0,71.9,NA
70,Healthy,Death,1.9000000000000001,0.0053,0.0017975000000000007,0.0194025,71.9,Otherwise healthy
70,INT,Death,1.9000000000000001,0.0054,0.0010950000000000018,0.04676999999999985,71.9,INT
70,CMD,Death,1.9000000000000001,0.0096,0.0035,0.019204999999999993,71.9,CMD
70,INT->CMD,Death,1.9000000000000001,0.0217,0.003092500000000003,0.12938499999999983,71.9,INT->CMD
70,CMD->INT,Death,1.9000000000000001,0.0458,0.012290000000000004,0.16133999999999996,71.9,CMD -> INT
70,CVE,Death,1.9000000000000001,0,0,0,71.9,NA
70,Death,Death,1.9000000000000001,1,1,1,71.9,NA
70,Healthy,Healthy,2,0.6515,0.615265,0.6871075,72,Otherwise healthy
70,INT,Healthy,2,0,0,0,72,INT
70,CMD,Healthy,2,0,0,0,72,CMD
70,INT->CMD,Healthy,2,0,0,0,72,INT->CMD
70,CMD->INT,Healthy,2,0,0,0,72,CMD -> INT
70,CVE,Healthy,2,0,0,0,72,NA
70,Death,Healthy,2,0,0,0,72,NA
70,Healthy,INT,2,0.0162,0.009397500000000001,0.023214999999999986,72,Otherwise healthy
70,INT,INT,2,0.6214,0.499375,0.801235,72,INT
70,CMD,INT,2,0,0,0,72,CMD
70,INT->CMD,INT,2,0,0,0,72,INT->CMD
70,CMD->INT,INT,2,0,0,0,72,CMD -> INT
70,CVE,INT,2,0,0,0,72,NA
70,Death,INT,2,0,0,0,72,NA
70,Healthy,CMD,2,0.2594,0.2279925,0.28833,72,Otherwise healthy
70,INT,CMD,2,0,0,0,72,INT
70,CMD,CMD,2,0.8665,0.844275,0.8884025,72,CMD
70,INT->CMD,CMD,2,0,0,0,72,INT->CMD
70,CMD->INT,CMD,2,0,0,0,72,CMD -> INT
